u1,u2,u3,u4
-69.3517508764745,69.22466953405637,-68.94346151364164,69.07101999399609
-69.3517508764745,69.22466953405637,-68.94346151364164,69.07101999399609
-69.35175285420682,69.22466719267798,-68.94345967267206,69.07102208665192
-69.35175285420682,69.22466719267798,-68.94345967267206,69.07102208665192
-69.35175440938032,69.22466586356539,-68.94345853774412,69.07102316642815
-69.35175440736049,69.22466608262651,-68.94345879624916,69.071022773345
-69.35175334154171,69.22466725267037,-68.94346015064392,69.07102133425809
-69.35175194761635,69.22466876122981,-68.94346178870802,69.07101959596721
-69.35175110620744,69.2246695942565,-68.94346266878382,69.07101868743113
-69.35175113303757,69.22466952692037,-68.94346250079059,69.07101884959157
-69.35175125834569,69.22466937826003,-68.94346224501334,69.07101909515767
-69.35175150929228,69.22466910882005,-68.94346188806446,69.07101944270504
-69.35175189814203,69.22466870459719,-68.9434614161472,69.07101990450496
-69.35175242482127,69.22466816140359,-68.94346081830314,69.07102049434548
-69.3517530845646,69.22466748579974,-68.94346008132295,69.07102122296452
-69.35175386579647,69.22466668662562,-68.94345919392158,69.07102210414321
-69.3517538454378,69.22466672791187,-68.94345923360422,69.07102205569862
-69.35175373626946,69.22466685436457,-68.9434593125415,69.07102197091481
-69.35175351628149,69.22466709039159,-68.94345944146114,69.07102183821944
-69.35175317478154,69.22466744376574,-68.94345963139702,69.07102165042349
-69.35175271103516,69.22466791720626,-68.94345989043553,69.07102139798633
-69.3517521273469,69.2246685054281,-68.94346022877878,69.07102107409422
-69.3517518662383,69.22466876305307,-68.94346042697755,69.07102088164956
-69.3517511013857,69.22466950315997,-68.94346089851841,69.07102046643799
-69.35175035356794,69.22467000279757,-68.9434612524172,69.0710202585355
-69.35174996889553,69.22467052929412,-68.94346133187857,69.07102014824876
-69.35174988552674,69.22467067009144,-68.94346127336127,69.07102020867207
-69.35175026325233,69.22467048303557,-68.94346049352143,69.07102078709045
-69.3517509524274,69.22466975877559,-68.94345911516123,69.07102217089574
-69.35175162144742,69.22466904906136,-68.94345827391521,69.07102303120277
-69.35175260073623,69.2246680354458,-68.94345684085356,69.07102447385607
-69.35175320737184,69.2246673205394,-68.94345538758898,69.07102579717457
-69.35175261604752,69.22466821208937,-68.94345574004764,69.07102529553721
-69.35175261604752,69.22466821208937,-68.94345574004764,69.07102529553721
-69.35174867767773,69.2246718488202,-68.94345906508653,69.07102218556452
-69.35174867767773,69.2246718488202,-68.94345906508653,69.07102218556452
-69.35174615825827,69.22467432896183,-68.94346130583769,69.07102002774353
-69.35174592827083,69.22467468220415,-68.94346092610512,69.07102038563121
-69.35174579698318,69.22467483128638,-68.94346047068922,69.07102087212476
-69.35174740914164,69.22467318295348,-68.94345807417581,69.07102330281167
-69.3517521983068,69.22466819436899,-68.94345173098277,69.0710297755452
-69.3517521983068,69.22466819436899,-68.94345173098277,69.0710297755452
-69.3517538025678,69.22466696561226,-68.94344955070342,69.07103144652935
-69.35175210740302,69.2246686606725,-68.94345113435786,69.07102983522427
-69.35174988787396,69.22467096890176,-68.94345317743046,69.07102771836672
-69.35174216255709,69.22467869781666,-68.9434606390013,69.07102035541241
-69.35174216255709,69.22467869781666,-68.9434606390013,69.07102035541241
-69.35174181095054,69.22467900427976,-68.9434601811523,69.07102087616495
-69.35174701873422,69.22467347461074,-68.94345268363381,69.07102861131992
-69.35174701873422,69.22467347461074,-68.94345268363381,69.07102861131992
-69.35175135104109,69.22466889834855,-68.94344679845572,69.07103473741537
-69.35175181909304,69.22466840234775,-68.94344581162588,69.07103579736155
-69.35174882232583,69.22467153238087,-68.94344874715809,69.07103285495148
-69.35174489304735,69.22467578067808,-68.9434525433239,69.07102883093978
-69.35174156082554,69.22467920432526,-68.94345541793342,69.07102591965075
-69.3517401826921,69.22468052265677,-68.94345589144118,69.07102549350832
-69.35174082999477,69.22467976134322,-68.94345403756873,69.07102741851007
-69.35174040462034,69.22468017419101,-68.94345376897863,69.071027704697
-69.35174242349082,69.22467802315943,-68.94345047042448,69.07103109450412
-69.35174464050267,69.22467568160658,-68.94344711864504,69.07103452669686
-69.35174464050267,69.22467568160658,-68.94344711864504,69.07103452669686
-69.35174683830196,69.22467345241013,-68.94344334530659,69.0710383154244
-69.35174683830196,69.22467345241013,-68.94344334530659,69.0710383154244
-69.35174360786465,69.22467683112608,-68.94344634489867,69.07103525201786
-69.35173957657408,69.22468103420651,-68.94345011310823,69.07103140053965
-69.35173471575436,69.22468608245865,-68.94345474832856,69.07102666975788
-69.35173353593325,69.2246872071192,-68.94345413485175,69.07102725651558
-69.35173658396425,69.22468398656444,-68.94344992110584,69.0710315255967
-69.35174111276604,69.22467927728866,-68.94344430500512,69.07103719693082
-69.35174426787106,69.22467601772125,-68.94344056696576,69.07104096744827
-69.35174475233383,69.22467555190815,-68.94344006948779,69.07104144912638
-69.35174287448073,69.22467754769868,-68.94344228087921,69.07103917849545
-69.35174032204975,69.2246802523168,-68.94344510576596,69.0710362679527
-69.35173803146157,69.22468264628853,-68.9434474252372,69.07103388408154
-69.35173803146157,69.22468264628853,-68.9434474252372,69.07103388408154
-69.35173720190798,69.22468347455502,-68.94344737314582,69.07103390525928
-69.35173771023514,69.22468264132416,-68.94344622366239,69.07103521691823
-69.3517385545482,69.22468157527875,-68.94344481264127,69.07103676402832
-69.35173930259587,69.22468096404164,-68.94344371366591,69.07103781443314
-69.35173970770273,69.22468090308841,-68.94344312035633,69.07103822380866
-69.35173937377223,69.22468112191527,-68.94344323977653,69.07103814256364
