u1,u2,u3,u4
-69.3517418356179,69.22467851351175,-68.9434478576753,69.07103375998028
-69.3517418356179,69.22467851351175,-68.9434478576753,69.07103375998028
-69.35174318741342,69.22467698844633,-68.94344639874586,69.07103541436541
-69.35174347711357,69.22467676352987,-68.94344625996676,69.07103558780007
-69.35174371777711,69.22467653677482,-68.94344612609788,69.07103576861148
-69.35174190979227,69.22467850200442,-68.94344834771898,69.07103351512745
-69.35174190979227,69.22467850200442,-68.94344834771898,69.07103351512745
-69.35174058310197,69.22467989832293,-68.9434498425276,69.07103199079097
-69.35174002179147,69.22468046494971,-68.94345037858311,69.07103143260669
-69.3517394206187,69.22468108791001,-68.94345098693832,69.07103078740855
-69.35173973333085,69.22468077259323,-68.94345057452594,69.07103116040737
-69.3517413518761,69.22467914470319,-68.94344873264475,69.07103294146262
-69.35174373004291,69.2246767466975,-68.94344629684434,69.07103527578737
-69.3517440246627,69.22467645462098,-68.94344608668011,69.07103544751185
-69.35174327478718,69.22467726084682,-68.9434471405627,69.0710343253815
-69.35174226616279,69.22467835858791,-68.94344843903174,69.07103293487441
-69.35174067462167,69.2246800980168,-68.94345042566428,69.07103078720634
-69.35174067462167,69.2246800980168,-68.94345042566428,69.07103078720634
-69.35174053423492,69.22468022104904,-68.94345052125004,69.07103069176577
-69.35174134345456,69.22467938076564,-68.94344962822986,69.0710315514563
-69.35174332186172,69.22467729445944,-68.94344738883679,69.07103382041201
-69.3517447370197,69.22467583396144,-68.94344585513647,69.07103536197239
-69.35174453630582,69.22467605732085,-68.94344622931074,69.07103498294777
-69.35174322773778,69.22467742341902,-68.94344785675098,69.07103334244053
-69.35174154608457,69.224679167878,-68.94344984897604,69.0710313388863
-69.35174060429536,69.22468012983938,-68.9434509037456,69.07103029143354
-69.3517406900239,69.22468001456258,-68.94345073672133,69.07103049039024
-69.35174118713982,69.2246794675291,-68.94345011813408,69.0710311560735
-69.35174188871626,69.22467869937844,-68.94344933168544,69.07103200594086
-69.35174188871626,69.22467869937844,-68.94344933168544,69.07103200594086
-69.35174281318433,69.22467769901306,-68.9434483510363,69.071033060245
-69.35174427552889,69.22467613161076,-68.94344698027916,69.07103454325377
-69.35174427552889,69.22467613161076,-68.94344698027916,69.07103454325377
-69.35174427552889,69.22467613161076,-68.94344698027916,69.07103454325377
-69.35174254850891,69.22467815096581,-68.94344926760671,69.07103201926702
-69.35174107347972,69.2246796995914,-68.9434509619545,69.07103028081643
-69.35174062319423,69.2246800897107,-68.94345139910405,69.0710298827849
-69.35174120766891,69.224679421242,-68.94345065129981,69.07103068567021
-69.351742025702,69.22467851961294,-68.94344970218019,69.07103169839702
-69.35174310504709,69.224677355838,-68.9434485201997,69.07103294923319
-69.35174400254917,69.22467670251658,-68.94344770679056,69.07103364819594
-69.35174393991345,69.22467670226993,-68.9434479088255,69.07103347218903
-69.3517438288979,69.22467679629221,-68.94344815804705,69.07103322783956
-69.35174362993199,69.22467700200814,-68.94344847214207,69.07103290616256
-69.35174362993199,69.22467700200814,-68.94344847214207,69.07103290616256
-69.35174332472835,69.22467732376975,-68.94344886569525,69.07103250046569
-69.35174290974635,69.22467776221905,-68.9434493487862,69.07103200080657
-69.35174176454213,69.22467896097287,-68.94345062718074,69.07103068597816
-69.35174176454213,69.22467896097287,-68.94345062718074,69.07103068597816
-69.35174105280566,69.2246797007769,-68.94345144308396,69.07102985145146
-69.35174105280566,69.2246797007769,-68.94345144308396,69.07102985145146
-69.35174259742139,69.22467794061001,-68.94344980763276,69.07103162784124
-69.35174348800133,69.22467698689502,-68.94344895036784,69.07103253687741
-69.35174450430273,69.22467616654825,-68.94344804855233,69.07103335503811
-69.35174457680944,69.22467579833909,-68.94344808287424,69.07103346968233
-69.35174477282048,69.2246755824212,-68.94344796151744,69.07103361739135
-69.35174377251823,69.2246766731316,-68.94344931639064,69.07103223093317
-69.35174303018542,69.22467762404492,-68.94345024359346,69.07103108514883
-69.35174215219672,69.22467846130397,-68.9434512649352,69.071030106679
-69.35174215219672,69.22467846130397,-68.9434512649352,69.071030106679
-69.35174202027895,69.22467859239697,-68.94345141267654,69.07102996233417
-69.35174213917291,69.22467862941866,-68.94345127673257,69.07102990502948
-69.35174283628756,69.22467817899181,-68.94345063961673,69.07103035804067
-69.35174338920005,69.22467768454989,-68.9434500550065,69.07103092534767
-69.35174539361479,69.22467538962792,-68.9434479188005,69.0710331544241
-69.35174602169384,69.224674158804,-68.94344721293986,69.07103430811796
-69.35174533925237,69.22467492894646,-68.94344818357652,69.07103337997782
-69.35174420848493,69.2246765930017,-68.94344967094462,69.07103157083392
